"dates","GNI_real","GDP_real","INDPRO","IPFPNSS_1","IPFPNSS_2","IPFINAL_1","IPFINAL_2","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLTS_12","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","PAYEMS","ICSA","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOV","CES0600000007","AWOTMAN","AWHMAN","CES0600000008","CES2000000008","CES3000000008","HOUSET","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","DPCERA3M086SBEA","RETAILx","ACOGNO","AMDMNOx","ANDENOx","AMDMUOx","ISRATIOx","BUSINVx","UMCSENTx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","BUSLOANS","REALLN","NONREVSL","CONSPI","NONBORRES","DTCOLNVHFNM","DTCTHFNM","INVEST","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","TWEXAFEGSMTH","EXSZUSx","EXCAUSx","EXJPUSx","EXUSUKx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","KOSPI","KOSPIdivyield","KOSPIPE","VIXCLSx"
"1991.11.1","-0.0127792499051331","0.00734200888109093","0.00575044458476714",NA,NA,"0.0463540928401089","-0.010997752481658","-0.010997752481658","-0.0433138485402456","0.00780237926956051","0.0221177982648033","0.0073260347249664","-0.0433138485402456","0.00780237926956051","0.0112611739421502","-0.0190860392458205","0.0100391239084958","-1.01899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00324365609345811",NA,NA,NA,NA,NA,"2.179","0.0195585707747377",NA,"-0.0102737539950777","-0.00877104608699142","0.00825091866517447","0.126916727326948",NA,NA,NA,NA,NA,"-0.130511104567162",NA,NA,NA,"-0.43",NA,NA,"-0.970000000000002",NA,NA,NA,"-0.299999999999997",NA,NA,NA,"0.41",NA,NA,NA,"1.9",NA,NA,"0.00558215158202913",NA,"0.0110697441188243",NA,"-0.00397329212974284","-0.00267290339267667","-0.00413186537142884","0.00609367055439547","-0.087378242201269","-0.001643247459715","0.00264529499213495","0.0107506828631339","0.00622293201007595","-0.00550700585240538","0.00464900778393584","0.00301088640800984","0.00261601895593699","0.00120097459814827","0.00237908416599275","-0.00550700585240538","-0.00178517489942198","-0.797940993496852","3.72150396399629","0.176051307863543",NA,NA,NA,NA
"1991.12.1","-0.0129446754277822","0.00728849643689244","0",NA,NA,"-0.0463540928401089","0.00157853204387326","0.00157853204387326","-0.0244411301808229","-0.00129617629343937","-0.0285280745711325","0.0216614811398976","-0.0244411301808229","-0.00129617629343937","0","-0.0227454016951811","0.0132306215278648","-0.678000000000011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00323316879662272",NA,NA,NA,NA,NA,"1.88300000000001","0.0165989507402591",NA,"0.036884458199383","0.000246272572056228","0.0111536175402787","0.130853147169033",NA,NA,NA,NA,NA,"-0.152663930519608",NA,NA,NA,"-0.539999999999999",NA,NA,"-0.189999999999998",NA,NA,NA,"-0.300000000000001",NA,NA,NA,"0.76",NA,NA,NA,"2.14",NA,NA,"0.00831523291352454",NA,"0.0450216219200561",NA,"0.00940502964708756","0.00816696441221243","0.00286430506170454","0.0143122298533775","-0.153303066547939","0.00187326208931449","-0.00265645339601495","-0.0211504826090829","-0.00622293201007595","0.00275350292620269","-0.0035409746801327","-0.00101389633008164","-0.00137897301801004","-0.00367221362651859","0.00352701278557355","0.00275350292620269","-3.64784943438501e-05","-1.02163869865755","-0.826614291946899","-0.017597667410361",NA,NA,NA,NA
"1992.1.1","-0.0131144399985939","0.00723575840575919","-0.003092283644333",NA,NA,"0.0532985627816265","-0.0353166662549151","-0.0353166662549151","-0.17043369658148","0.0406663352147483","0.0222584635229452","0","-0.17043369658148","0.0406663352147483","0","-0.0135513781840224","0.0819786451141686","-2.264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00322274909576059",NA,NA,NA,NA,NA,"3.372","0.0290532251414257",NA,"0.00704405580722778","0.00876701628911825","0.0145745424654375","-0.197029453090281",NA,NA,NA,NA,NA,"0.376809516039501",NA,NA,NA,"-2.44",NA,NA,"-0.75",NA,NA,NA,"-0.650000000000002",NA,NA,NA,"2.45",NA,NA,NA,"3.93",NA,NA,"0.001576044434767",NA,"-0.0020113101392516",NA,"-0.0028387087948607","0.00143672877102663","-0.00286430506170454","-0.00709142310555055","0.176534164937212","0.00581494874345623","0.00534615096360191","-0.00180287859730122","0.0123308805800155","-0.00183988975769944","0.00690551388471494","0.0119399969764347","0.00255739008468581","0.00364194848414723","-0.00358891032845543","-0.00183988975769944","-3.60418091016612e-05","NaN","-0.202934415583676","-0.0234289240927045",NA,NA,NA,NA
"1992.2.1","0.0143695398840791","0.00433611701784109","0.0246472778005762",NA,NA,"0.0765764741891179","0.0289875322047193","0.0289875322047193","0.17043369658148","-0.044564975123758","0.0756790414655506","0.0141846249316013","0.17043369658148","-0.044564975123758","0.0243196989467229","0.0101567648956014","-0.0464719604780379","5.32000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00578997966507622",NA,NA,NA,NA,NA,"0.180999999999997","0.0015358834105248",NA,"-0.0469471569422026","-0.00893438594010831","0.0066043600695771","-0.0230251564294868",NA,NA,NA,NA,NA,"-0.276473082617795",NA,NA,NA,"-0.19",NA,NA,"-1.1",NA,NA,NA,"-1.09",NA,NA,NA,"1.54",NA,NA,NA,"3.03",NA,NA,"0.00810356011924185",NA,"-0.0212823666713637",NA,"-0.00655051955212915","-0.00826724148690072","0.00285612424499604","-0.0450742674041793","0.0375658861990265","-0.00815480359123555","-0.000964256142466979","-2.25070794810378e-05","0.00499812695377067","0.000898638011727737","-0.00461149876490907","-0.00995888572768333","0.00124683684896443","0.00112684713758071","-0.00117457575832836","0.000898638011727737","-3.56129185861143e-05","NaN","-0.323881158030968","0.0568658742727034",NA,NA,NA,NA
"1992.3.1","0.0141659778473713","0.00431739625326877","0",NA,NA,"-0.0425596004834605","-0.0224728522445554","-0.0224728522445554","-0.0314161896529899","-0.0157483549013406","-0.0569869142768296","0.0209066702491443","-0.0314161896529899","-0.0157483549013406","-0.00264900702120885","0.0290285732310811","0.0146907138684247","-2.26400000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00575664869362313",NA,NA,NA,NA,NA,"-3.702","-0.0318925759330009",NA,"-0.00210287807830412","0.00203344119921312","0.00430122104870989","0.109864826110911",NA,NA,NA,NA,NA,"-0.0187506490459621",NA,NA,NA,"0.569999999999999",NA,NA,"0.649999999999999",NA,NA,NA,"0.460000000000001",NA,NA,NA,"1.62",NA,NA,NA,"2.92",NA,NA,"0.00894193725977921",NA,"-0.0174988094605393",NA,"0.00522705600693385","0.00279536434671623","-0.000185896164458299","0.0196072436671377","-0.0304168366107249","0.00243515286636997","0.00433659278581811","-0.00178985569393886","0.0156992770492232","0.000941251745971705","-0.00340204822360901","-2.34740742479644e-05","0.0173339806160193","0.00822644742506728","-3.0718678942776e-05","0.000941251745971705","-3.51916383833917e-05","NaN","-0.00104110434741331","-0.013147045497073",NA,NA,NA,NA
"1992.4.1","0.0139681027504466","0.0042988364442067","-0.0108939638207932",NA,NA,"-0.0236897631048145","0.00162206010875998","0.00162206010875998","0.0498028121470124","-0.0200407482058118","-0.0124225161405338","-0.0138891025151469","0.0498028121470124","-0.0200407482058118","-0.0136157725411699","0.0222215928524765","-0.0512932889050948","-1.35899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00572369927718341",NA,NA,NA,NA,NA,"5.56999999999999","0.0476072798571954",NA,"0.00199197961492814","0.00145965091329181","0.0101990383817299","-0.0969095858652214",NA,NA,NA,NA,NA,"0.208606305278464",NA,NA,NA,"0.140000000000001",NA,NA,"0.150000000000002",NA,NA,NA,"-0.0999999999999979",NA,NA,NA,"1.63",NA,NA,NA,"2.68",NA,NA,"0.00476222014928496",NA,"0.000411642624346342",NA,"0.00112041956438613","0.00391442161394639","-0.00142655753623977","0.0210357841192952","0.0530624591034434","-0.00417392706117781","-0.00443823510571839","0.000884122204062976","-0.0322222420286868","0","0.00452554927842774","-0.00195763717450337","-0.0188240126183454","-0.0118655318173042","0.0034714272547216","0","-3.47777894984524e-05","-0.938380145905412","-0.000977021319638567","-0.0167891537803877",NA,NA,NA,NA
"1992.5.1","0.00804487329700976","0.00199026863830554","-0.00797410115010599",NA,NA,"-0.0491326713311739","-0.00324675557179877","-0.00324675557179877","-0.0142713911956736","-0.00135043891550346","-0.0349797077714351","0","-0.0142713911956736","-0.00135043891550346","-0.00805491938434422","0.0368501367656218","0.0184687467330109","-1.584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00370956882574447",NA,NA,NA,NA,NA,"0.626000000000005","0.00521150995864339",NA,"0.00375112614987749","-0.00235542817517143","0.00785800274046977","0.072975719667312",NA,NA,NA,NA,NA,"-0.129376653893386",NA,NA,NA,"-0.0199999999999996",NA,NA,"-0.129999999999999",NA,NA,NA,"-0.470000000000002",NA,NA,NA,"1.52",NA,NA,NA,"2.23",NA,NA,"0.0060167882210056",NA,"0.0515993428889319",NA,"-0.000993791501795904","-0.00280289574078907","0.000175775858074267","-0.00850784193968446","0.000552054737372298","0.00231898875585657","-1.42213834246618e-05","0.002702000559065","-0.000806042554322595","0.0228583599442707","0.00221355697595982","-0.000988127775065628","0.00120127637831224","0.00110298187265068","-3.03894307158714e-05","0.0228583599442707","-0.00086735729390286","-0.910740793640413","-0.126080645300561","0.425828199504972",NA,NA,NA,NA
"1992.6.1","0.00798066947871767","0.00198631533588589","0.0136312068997255",NA,NA,"-0.0144930020512954","0.0209178952957245","0.0209178952957245","-0.00617921509319741","0.0397403233845095","-0.00649352720224528","0.0207619770792467","-0.00617921509319741","0.0397403233845095","0.0137251371344975","0.0183371704796098","0.0128343993988409","0.451999999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00369585876761036",NA,NA,NA,NA,NA,"-1.506","-0.0125838262967699",NA,"-0.00887328281382516","-0.00875582200983871","0.00341193661186701","-0.0447947329208436",NA,NA,NA,NA,NA,"0.0388868034374728",NA,NA,NA,"-0.0500000000000007",NA,NA,"0.0399999999999991",NA,NA,NA,"-0.00999999999999801",NA,NA,NA,"1.61",NA,NA,NA,"2.27",NA,NA,"0.00851501607299721",NA,"0.0251044401944744",NA,"0.00126966558382602","0.00273227162324297","0.00406195615033056","0.0166895125804811","0.0221134643852716","-0.000928302898243416","-0.00430971384033452","-0.000890626564215236","0.00249201839838697","-0.021957935294092","-0.00673910625438756","-0.0149163861796398","-0.00246883318402835","-0.00350084793504513","0.00221813952666139","-0.021957935294092","-2.50003000048515e-05","-0.171087839782852","-0.0100501338363501","-0.0645374100409661",NA,NA,NA,NA
"1992.7.1","0.00791748233637435","0.00198237770735155","0.0160134212539829",NA,NA,"0.0287789541964725","0.0157981143807344","0.0157981143807344","0.0698189625159169","-0.0209981440839089","0.0288944567225151","0.00682596041100503","0.0698189625159169","-0.0209981440839089","0.0162166820475398","0.0290674844348784","0.0116218939780763","1.586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00368224967742137",NA,NA,NA,NA,NA,"1.03399999999999","0.00865690221211324",NA,"0.0270059695683127","0.0137758355831075","0.014677637342098","0.0448161940022409",NA,NA,NA,NA,NA,"-0.0111625786639313",NA,NA,NA,"0.0400000000000009",NA,NA,"-0.5",NA,NA,NA,"-0.82",NA,NA,NA,"1.07",NA,NA,NA,"1.41",NA,NA,"-0.00266109258396607",NA,"-0.0196473121895799",NA,"-0.000507604409571982","0.00123805791345699","-0.00125827542856616","0.000817052268092588","-0.105369651592345","0.00243571738831472","0.00250984414662891","-0.00179860965160739","0.0237101237887702","-0.00270208544583195","0.00449696452728965","0.0159045139547054","-0.00127308810656324","1.92654304891349e-05","-0.00348012671380715","-0.00270208544583195","-2.47521565954756e-05","-0.565339947929184","-0.0124222422254474","-0.0408214389704095",NA,NA,NA,NA
"1992.8.1","0.011352484500728","0.00698433211033844","-0.00814685573315055",NA,NA,"-0.00355240034241078","-0.0031397195117755","-0.0031397195117755","-0.017493154047314","-0.00665338360538303","-0.0159492963199672","-0.0136988349751048","-0.017493154047314","-0.00665338360538303","-0.00827112725652324","-0.0114411900675995","-0.0223057551449291","-1.925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00710531178896368",NA,NA,NA,NA,NA,"-1.247","-0.0104495375885794",NA,"-0.026615333057542","-0.00655202971499058","0.0106683796434375","-0.0311813812363884",NA,NA,NA,NA,NA,"0.382042668860455",NA,NA,NA,"0.0499999999999989",NA,NA,"0.489999999999998",NA,NA,NA,"-0.48",NA,NA,NA,"1.51",NA,NA,NA,"0.88",NA,NA,"-0.000634638586578085",NA,"0.0372945046009772",NA,"-0.00480770079763548","-0.0102820301492121","-0.000192630829463525","0.0261948196056996","-0.0102964708287785","-0.00243497770481893","-0.00254240998194799","-0.000896886547305353","-0.0221693715125406","-2.28883652328982e-05","-0.0022999345102801","0.0019969900779282","3.24001208644731e-05","-0.00117483371582994","-1.45393272958927e-05","-2.28883652328982e-05","-0.000845862769341732","1.32636374907249","0.235563293567782","-0.163971408030982",NA,NA,NA,NA
"1992.9.1","0.0112250509307632","0.00693588936001177","-0.0135236712704518",NA,NA,"0","-0.0238674776087517","-0.0238674776087517","-0.0158106029018867","-0.0161510891540209","-0.0162078049728778","-0.0209066702491443","-0.0158106029018867","-0.0161510891540209","-0.0163082759035746","0.0227943108455189","-0.0327540160923245","-1.92399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00705518230951441",NA,NA,NA,NA,NA,"3.988","0.0330416834884844",NA,"0.0281696445492816","0.00124410921150897","0.0102121820917205","0.075944054090705",NA,NA,NA,NA,NA,"-0.418614053441787",NA,NA,NA,"-0.0800000000000001",NA,NA,"0.379999999999999",NA,NA,NA,"0.0899999999999999",NA,NA,NA,"1.97",NA,NA,NA,"1.05",NA,NA,"-0.00127048675111929",NA,"0.0301260002309549",NA,"-0.00240096115323052","-0.00306759897129627","-0.00683259921357582","-0.0594688503810481","0.0700962090375343","0.000695396719467389","0.0016999658807948","0.00179136347950193","-0.0040327706746166","1.63373842192449e-05","0.00115511129313806","-0.0019969900779282","-0.00243080287997088","0.00232498385170343","-0.00227741509552004","1.63373842192449e-05","-1.68796059316634e-05","-0.0523333790134648","-0.0124222422254474","-0.000330629558044082",NA,NA,NA,NA
"1992.10.1","0.0111004465589506","0.00688811397338718","0",NA,NA,"-0.0325525912625801","-0.0211561965242248","-0.0211561965242248","-0.0344512217718678","-0.00271739260728854","-0.00655739839617731","0.0209066702491443","-0.0344512217718678","-0.00271739260728854","0","0.0028904129090086","-0.0156602735469775","-0.227000000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0070057552255971",NA,NA,NA,NA,NA,"-2.08799999999999","-0.0171634273868149",NA,"0.0174489870608951","0.0130140572762514","0.0274972091399732","-0.111851490901127",NA,NA,NA,NA,NA,"0.0496989719393002",NA,NA,NA,"-3.18",NA,NA,"-2.77",NA,NA,NA,"-1.89",NA,NA,NA,"2.38",NA,NA,NA,"2.34",NA,NA,"-0.00535374120885734",NA,"-0.0408093763094968",NA,"-5.77849117444629e-06","0.00159142193781392","0.00034380536102141","0.00850215042937075","-0.0452083069436782","0.000579327155906029","-0.00427080139058633","0.00532326719038823","0","0.000902878297261545","-0.00890131263730476","0","0.00239079954737909","0.00116262769923958","0.00109057463486373","0.000902878297261545","-1.67417564225225e-05","-0.0345220705916895","-0.0100501338363501","-0.000318924985669988",NA,NA,NA,NA
"1992.11.1","-0.00975401616814509","0.0056741481407343","0.00300660240580441",NA,NA,"-0.00738010457431226","0.0130720794313319","0.0130720794313319","-0.0020639837948484","0.0188684817613094","0.00982004296650718","0","-0.0020639837948484","0.0188684817613094","0","-0.014243533686928","-0.00565292566367503","-1.58500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00655018148843745",NA,NA,NA,NA,NA,"2.09399999999999","0.0172123255442687",NA,"-0.0237427957391319","-0.00365783601430714","0.0280990282772038","0.0202854685305081",NA,NA,NA,NA,NA,"-0.00758908761427945",NA,NA,NA,"1.49",NA,NA,"-0.540000000000001",NA,NA,NA,"-0.629999999999999",NA,NA,NA,"0.35",NA,NA,NA,"0.22",NA,NA,"0.00344497943964672",NA,"-0.00502807597332033",NA,"-0.000489014808994881","-0.00148008375848985","-0.000534925384144458","-2.77637844781076e-05","-0.0435608343124407","-0.00429258305476932","-0.00425965540534312","-0.00273825689563756","0","0.00361887873547762","-0.00457536856434748","-0.000983093747846553","-1.28456187393766e-05","-0.00117608712755857","-2.00326142252294e-05","0.00361887873547762","0.00241549878840175","0.135134523796541","-0.00829865130162136","-0.035398966229875",NA,NA,NA,NA
"1992.12.1","-0.00985009492252686","0.00564213375258404","0.00525072036671714",NA,NA,"-0.00371057801969465","0.00808411709289292","0.00808411709289292","0.0020639837948484","0","-0.00653596884383267","0.0136988349751048","0.0020639837948484","0","0.0110328316174919","-0.0144069156808682","-0.0148489290452858","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00650755566636363",NA,NA,NA,NA,NA,"-3.17399999999999","-0.026206913763767",NA,"0.0141110659610639","-0.00587432850928948","0.0145276327319621","0.205085016277609",NA,NA,NA,NA,NA,"-0.202765730507178",NA,NA,NA,"0.34",NA,NA,"0.59",NA,NA,NA,"0.609999999999999",NA,NA,NA,"0.6",NA,NA,NA,"0.49",NA,NA,"0.00419447702104137",NA,"0.00338645421371808",NA,"0.00579150890679969","0.0107221423692216","0.00175811051948216","-0.0321080919099734","0.00153466796457247","0.00185203179189619","0.00769705153050149","-0.00260862564447084","0.000804606212574832","1.22400502884368e-05","0.0123882390619219","-3.08025822350899e-05","-0.00119964436421593","-5.33082519504902e-06","0.00107123400968678","1.22400502884368e-05","-4.1961882145447e-05","-0.0712790900232548","-0.00696855276744023","-0.000318924985669988",NA,NA,NA,NA
"1993.1.1","-0.00994808530726665","0.00561047859841146","0",NA,NA,"0.0256894766869431","0.00481928566176304","0.00481928566176304","0.00411523129834901","-0.0013360053642506","-0.00988475597556793","-0.00682596041100503","0.00411523129834901","-0.0013360053642506","0.00527544428608273","-0.0207067948837474","0.0103034671901421","2.37700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00646548104105804",NA,NA,NA,NA,NA,"4.45999999999999","0.0366326255128753",NA,"0.0063201528464969","0.00686767272366318","0.0163283431957257","-0.230021886589288",NA,NA,NA,NA,NA,"0.275813182670791",NA,NA,NA,"-1.31",NA,NA,"-0.779999999999999",NA,NA,NA,"-0.699999999999999",NA,NA,NA,"1.13",NA,NA,NA,"1.1",NA,NA,"0.00707788587911207",NA,"0.00626783566212286",NA,"0.00191194634423564","0.00125986432683778","-0.00159374327778217","0.0373911210718925","-0.0019160167659944","0.00116285727973464","0.00506696154590802","0.000878028589152535","0.0159195628311224","-0.0027257853063607","0.00559714155067015","0.00301088640800984","0.00592300801772794","0.00462113663475661","-0.00330658006289752","-0.0027257853063607","-4.14234724384066e-05","-0.0441371347514707","-0.00593464394578402","-0.000330629558044082",NA,NA,NA,NA
"1993.2.1","0.0140944092617623","0.006988919781449","-0.0109228828442971",NA,NA,"-0.0219788986672484","-0.03257616512811","-0.03257616512811","0.0203258988824739","-0.0437228050388683","-0.0371037376865972","0.00682596041100503","0.0203258988824739","-0.0437228050388683","-0.0136157725411699","0.00871220523457028","-0.00571103714319321","-1.92400000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00371463608225753",NA,NA,NA,NA,NA,"0.279000000000011","0.00224759909754546",NA,"-0.0580136567431815","-0.00916223368366254","0.00805429344922359","0.0466080099339781",NA,NA,NA,NA,NA,"-0.16869368813544",NA,NA,NA,"-1.15",NA,NA,"-0.83",NA,NA,NA,"-0.770000000000001",NA,NA,NA,"1.45",NA,NA,NA,"1.48",NA,NA,"0.00113285931767138",NA,"0.0542638527417951",NA,"-0.007208661950866","-0.00936088359677623","0.00565771140065152","0.0159753968438276","0.103635503731185","0.000465915268127226","-0.000888108215976402","-2.56720291353929e-05","0.0235815917308235","-0.000901236145474549","-0.00566381070407784","5.92552696776494e-06","0.00340793380251769","0.00216153273511566","-2.21963422699645e-05","-0.000901236145474549","-0.000835491953695477","-0.232756379446044","-0.174190129390184","-0.0586115590356001",NA,NA,NA,NA
"1993.3.1","0.0138985147095116","0.0069404135915363","0.035040003271551",NA,NA,"0.0749012814453689","0.00988475760405461","0.00988475760405461","0","0.00972905384590206","0.0535244625059978","0.0202026937120863","0","0.00972905384590206","0.0297051415124434","0.0406450390169733","0.0480808034572968","1.69800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00370088861213347",NA,NA,NA,NA,NA,"-5.393","-0.0443665389366013",NA,"0.0289860096019918","0.00101980706040905","0.00329647196125471","0.016258889473221",NA,NA,NA,NA,NA,"0.00638365275132102",NA,NA,NA,"-0.190000000000001",NA,NA,"-1.11",NA,NA,NA,"-1.09",NA,NA,NA,"0.53",NA,NA,NA,"0.58",NA,NA,"-0.00113285931767138",NA,"0.0146431923794026",NA,"0.0100638326754687","0.011897372644655","0.00139947966424359","-0.0280307588442517","-0.0304800984503149","-1.35807574075386e-08","0.00577740287950146","-0.000864735752668988","-0.0357815639237851","0.022348215637376","0.00447425325958584","-0.00200291560489596","0.00904926905932957","0.00556837152159018","0.00438735146052416","0.022348215637376","-3.09628774717297e-05","-0.00202197617559352","-0.0111419996424821","-0.00642049050893556",NA,NA,NA,NA
"1993.4.1","0.0137079909705058","0.00689257607218607","-0.00555003625582984",NA,NA,"0.0304591971754338","-0.00823049778168539","-0.00823049778168539","0","-0.0111266779172041","0.0320540160146008","0","0","-0.0111266779172041","-0.00257069440168811","0.0225452291292103","0.014092372612029","0.339999999999989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00368724252275321",NA,NA,NA,NA,NA,"0.132999999999996","0.00111815917941982",NA,"0.00794848468934894","-0.00823820111026841","0.00177962864104941","0.000588488519760233",NA,NA,NA,NA,NA,"0.0574103474551723",NA,NA,NA,"-0.209999999999999",NA,NA,"-0.18",NA,NA,NA,"-0.139999999999999",NA,NA,NA,"0.56",NA,NA,NA,"0.65",NA,NA,"0.00239008853460199",NA,"0.0490120382274277",NA,"-0.00639141573611646","-0.00915742455932733","-0.00177003780668805","0.065010009667311","-0.011176583994569","-0.00479058071948968","-0.00672105150767033","0.000853311505364385","-0.00452419685073568","-0.0205648579094202","-0.00114929122906871","-0.000991040972352586","-0.016186569732624","-0.0101992825861186","0.00104468194229312","-0.0205648579094202","-3.06211482641316e-05","-0.00221697290944634","-0.0139372601690718","-0.00759006988877065",NA,NA,NA,NA
